Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.40
Upper Discriminator:	2855
Lower Discriminator:	48
Calibration Coefficients:	1.8603266733625658E-4	2.5172824347933647	13.056033038924603
Calibration Channels:	195	319	484
Calibration Energies:	511.0	835.0	1275.0
Elapsed Real Time:	569.29
Elapsed Live Time:	565.14
Start Time:	February 16, 2015, 02:51:36
End Time:	February 16, 2015, 03:01:05
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
523	1380.4800758996732	1
524	1383.1921345371677	1
525	1385.9045652399966	1
526	1388.6173680081606	0
527	1391.330542841659	2
528	1394.044089740492	2
529	1396.75800870466	0
530	1399.4722997341623	1
531	1402.1869628289994	1
532	1404.9019979891714	0
533	1407.6174052146778	0
534	1410.3331845055188	1
535	1413.0493358616948	0
536	1415.7658592832051	1
537	1418.4827547700504	1
538	1421.2000223222303	1
539	1423.9176619397447	0
540	1426.6356736225941	1
541	1429.3540573707778	0
542	1432.0728131842964	1
543	1434.7919410631496	0
544	1437.5114410073375	0
545	1440.23131301686	0
546	1442.9515570917174	1
547	1445.672173231909	0
548	1448.3931614374355	1
549	1451.114521708297	0
550	1453.8362540444928	0
551	1456.5583584460232	0
552	1459.2808349128888	1
553	1462.0036834450887	2
554	1464.7269040426231	1
555	1467.4504967054925	0
556	1470.1744614336965	1
557	1472.898798227235	0
558	1475.6235070861085	0
559	1478.3485880103162	0
560	1481.0740409998589	0
561	1483.7998660547362	0
562	1486.5260631749481	0
563	1489.2526323604948	0
564	1491.9795736113763	0
565	1494.7068869275922	1
566	1497.4345723091428	0
567	1500.1626297560283	0
568	1502.8910592682482	0
569	1505.6198608458028	1
570	1508.3490344886923	1
571	1511.0785801969162	0
572	1513.808497970475	2
573	1516.5387878093684	1
574	1519.2694497135965	0
575	1522.000483683159	1
