Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.86
Upper Discriminator:	1055
Lower Discriminator:	14
Calibration Coefficients:	0.8019169329073463	1.0063897763578276
Calibration Channels:	193	317
Calibration Energies:	511.0	835.0
Elapsed Real Time:	372.98
Elapsed Live Time:	364.97
Start Time:	February 16, 2015, 02:17:26
End Time:	February 16, 2015, 02:23:40
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
688	693.1980830670927	1
689	694.2044728434506	0
690	695.2108626198084	1
691	696.2172523961663	3
692	697.223642172524	0
693	698.2300319488819	1
694	699.2364217252397	2
695	700.2428115015975	2
696	701.2492012779553	1
697	702.2555910543132	2
698	703.2619808306711	0
699	704.2683706070288	1
700	705.2747603833867	0
701	706.2811501597445	1
702	707.2875399361023	0
703	708.2939297124601	0
704	709.300319488818	0
705	710.3067092651758	1
706	711.3130990415336	1
707	712.3194888178915	1
708	713.3258785942493	1
709	714.3322683706072	1
710	715.3386581469649	0
711	716.3450479233228	2
712	717.3514376996806	1
713	718.3578274760384	0
714	719.3642172523962	0
715	720.3706070287541	0
716	721.376996805112	0
717	722.3833865814697	1
718	723.3897763578276	1
719	724.3961661341854	3
720	725.4025559105432	3
721	726.408945686901	1
722	727.4153354632589	1
723	728.4217252396166	0
724	729.4281150159745	1
725	730.4345047923324	0
726	731.4408945686902	4
727	732.447284345048	0
728	733.4536741214058	0
729	734.4600638977637	1
730	735.4664536741215	1
731	736.4728434504793	0
732	737.4792332268371	1
733	738.485623003195	1
734	739.4920127795529	1
735	740.4984025559106	0
736	741.5047923322685	2
737	742.5111821086263	2
738	743.5175718849841	0
739	744.5239616613419	2
740	745.5303514376998	0
741	746.5367412140575	1
742	747.5431309904154	2
743	748.5495207667733	0
744	749.5559105431311	1
745	750.5623003194889	1
746	751.5686900958467	1
747	752.5750798722046	2
748	753.5814696485623	0
749	754.5878594249202	0
750	755.594249201278	5
751	756.6006389776359	1
752	757.6070287539937	1
753	758.6134185303515	1
754	759.6198083067094	0
755	760.6261980830672	0
756	761.632587859425	1
757	762.6389776357828	1
758	763.6453674121407	4
