Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.90
Upper Discriminator:	1056
Lower Discriminator:	12
Calibration Coefficients:	-1.3173076923076934	1.0096153846153846
Calibration Channels:	195	319
Calibration Energies:	511.0	835.0
Elapsed Real Time:	413.46
Elapsed Live Time:	409.09
Start Time:	February 16, 2015, 03:18:17
End Time:	February 16, 2015, 03:25:11
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	574	714	99860	91540	57	654

Channel Data:
Channel	Energy	Counts
622	626.6634615384614	696
623	627.6730769230769	769
624	628.6826923076923	771
625	629.6923076923076	779
626	630.701923076923	779
627	631.7115384615385	856
628	632.7211538461538	875
629	633.7307692307692	866
630	634.7403846153845	953
631	635.7499999999999	960
632	636.7596153846154	987
633	637.7692307692307	1055
634	638.7788461538461	1032
635	639.7884615384614	1079
636	640.7980769230769	1133
637	641.8076923076923	1145
638	642.8173076923076	1224
639	643.826923076923	1158
640	644.8365384615385	1226
641	645.8461538461538	1184
642	646.8557692307692	1284
643	647.8653846153845	1314
644	648.8749999999999	1369
645	649.8846153846154	1400
646	650.8942307692307	1430
647	651.9038461538461	1434
648	652.9134615384614	1502
649	653.9230769230769	1442
650	654.9326923076923	1468
651	655.9423076923076	1570
652	656.951923076923	1554
653	657.9615384615383	1548
654	658.9711538461538	1570
655	659.9807692307692	1568
656	660.9903846153845	1642
657	661.9999999999999	1532
658	663.0096153846154	1550
659	664.0192307692307	1589
660	665.0288461538461	1518
661	666.0384615384614	1536
662	667.0480769230769	1577
663	668.0576923076923	1537
664	669.0673076923076	1427
665	670.076923076923	1444
666	671.0865384615383	1376
667	672.0961538461538	1316
668	673.1057692307692	1379
669	674.1153846153845	1360
670	675.1249999999999	1310
671	676.1346153846154	1276
672	677.1442307692307	1241
673	678.1538461538461	1203
674	679.1634615384614	1137
675	680.1730769230769	1114
676	681.1826923076923	1006
677	682.1923076923076	988
678	683.201923076923	1045
679	684.2115384615383	966
680	685.2211538461538	846
681	686.2307692307692	883
682	687.2403846153845	827
683	688.2499999999999	713
684	689.2596153846154	744
685	690.2692307692307	682
686	691.2788461538461	666
687	692.2884615384614	597
688	693.2980769230769	524
689	694.3076923076923	517
690	695.3173076923076	532
691	696.326923076923	415
692	697.3365384615383	430
693	698.3461538461538	415
694	699.3557692307692	361
695	700.3653846153845	350
696	701.3749999999999	314
697	702.3846153846154	328
698	703.3942307692307	255
699	704.4038461538461	218
700	705.4134615384614	211
701	706.4230769230769	212
702	707.4326923076923	170
703	708.4423076923076	181
704	709.451923076923	143
705	710.4615384615383	124
706	711.4711538461538	120
707	712.4807692307692	97
708	713.4903846153845	100
709	714.4999999999999	99
710	715.5096153846154	77
711	716.5192307692307	63
712	717.5288461538461	84
713	718.5384615384614	52
714	719.5480769230769	42
715	720.5576923076923	41
716	721.5673076923076	42
717	722.576923076923	39
718	723.5865384615383	42
719	724.5961538461538	25
720	725.6057692307692	15
721	726.6153846153845	16
722	727.6249999999999	19
723	728.6346153846154	16
724	729.6442307692307	11
725	730.6538461538461	14
726	731.6634615384614	9
727	732.6730769230769	7
728	733.6826923076923	7
729	734.6923076923076	2
730	735.701923076923	6
731	736.7115384615383	4
732	737.7211538461538	7
733	738.7307692307692	6
734	739.7403846153845	3
735	740.7499999999999	2
736	741.7596153846154	6
737	742.7692307692307	2
738	743.7788461538461	2
739	744.7884615384614	1
740	745.7980769230769	5
741	746.8076923076923	3
742	747.8173076923076	4
743	748.826923076923	3
744	749.8365384615383	3
745	750.8461538461538	2
746	751.8557692307692	1
747	752.8653846153845	0
748	753.8749999999999	2
749	754.8846153846154	2
750	755.8942307692307	1
751	756.9038461538461	1
752	757.9134615384614	2
753	758.9230769230769	2
754	759.9326923076923	3
755	760.9423076923076	1
756	761.951923076923	0
757	762.9615384615383	3
758	763.9711538461538	2
759	764.9807692307692	3
760	765.9903846153845	4
761	766.9999999999999	0
762	768.0096153846154	2
763	769.0192307692307	1
764	770.0288461538461	2
765	771.0384615384614	2
766	772.0480769230769	0
767	773.0576923076923	1
768	774.0673076923076	1
769	775.076923076923	0
770	776.0865384615383	3
771	777.0961538461538	1
772	778.1057692307692	0
773	779.1153846153845	2
774	780.1249999999999	2
775	781.1346153846154	0
776	782.1442307692307	0
777	783.1538461538461	2
778	784.1634615384614	0
779	785.1730769230769	0
780	786.1826923076923	0
781	787.1923076923076	0
782	788.201923076923	3
783	789.2115384615383	0
784	790.2211538461538	1
785	791.2307692307692	4
786	792.2403846153845	2
787	793.2499999999999	2
788	794.2596153846154	1
789	795.2692307692307	2
790	796.2788461538461	2
791	797.2884615384614	1
792	798.2980769230769	0
793	799.3076923076923	1
794	800.3173076923076	1
795	801.326923076923	0
796	802.3365384615383	1
797	803.3461538461538	1
798	804.3557692307692	1
799	805.3653846153845	0
800	806.3749999999999	1
801	807.3846153846154	0
802	808.3942307692307	1
803	809.4038461538461	1
804	810.4134615384614	2
805	811.4230769230769	1
806	812.4326923076923	0
807	813.4423076923076	2
808	814.451923076923	0
809	815.4615384615383	2
810	816.4711538461538	0
811	817.4807692307692	1
812	818.4903846153845	1
813	819.4999999999999	1
814	820.5096153846154	2
815	821.5192307692307	2
816	822.5288461538461	0
817	823.5384615384614	0
818	824.5480769230769	0
819	825.5576923076923	2
820	826.5673076923076	1
821	827.576923076923	0
822	828.5865384615383	2
823	829.5961538461538	5
824	830.6057692307692	2
825	831.6153846153845	1
826	832.6249999999999	1
827	833.6346153846154	1
828	834.6442307692307	2
829	835.6538461538461	2
830	836.6634615384614	0
831	837.6730769230769	0
832	838.6826923076923	2
833	839.6923076923076	0
834	840.701923076923	2
835	841.7115384615383	2
836	842.7211538461538	2
837	843.7307692307692	1
838	844.7403846153845	0
839	845.7499999999999	2
840	846.7596153846154	0
841	847.7692307692307	1
842	848.7788461538461	2
843	849.7884615384614	1
844	850.7980769230769	1
845	851.8076923076923	1
846	852.8173076923076	2
847	853.826923076923	1
848	854.8365384615383	0
849	855.8461538461538	0
850	856.8557692307692	1
851	857.8653846153845	1
852	858.8749999999999	0
853	859.8846153846154	0
854	860.8942307692307	1
855	861.9038461538461	3
856	862.9134615384614	0
857	863.9230769230769	1
858	864.9326923076923	1
859	865.9423076923076	1
860	866.951923076923	1
861	867.9615384615383	1
862	868.9711538461538	1
863	869.9807692307692	0
864	870.9903846153845	2
865	871.9999999999999	0
866	873.0096153846154	1
867	874.0192307692307	4
868	875.0288461538461	0
869	876.0384615384614	5
870	877.0480769230769	1
871	878.0576923076923	0
872	879.0673076923076	1
873	880.076923076923	0
874	881.0865384615383	0
875	882.0961538461538	3
876	883.1057692307692	2
877	884.1153846153845	0
878	885.1249999999999	2
879	886.1346153846154	2
880	887.1442307692307	3
881	888.1538461538461	2
882	889.1634615384614	2
883	890.1730769230769	2
884	891.1826923076923	0
885	892.1923076923076	1
886	893.201923076923	0
887	894.2115384615383	0
888	895.2211538461538	2
889	896.2307692307692	0
890	897.2403846153845	1
891	898.2499999999999	1
892	899.2596153846154	1
893	900.2692307692307	1
894	901.2788461538461	0
895	902.2884615384614	0
896	903.2980769230768	2
897	904.3076923076923	2
898	905.3173076923076	3
899	906.326923076923	0
900	907.3365384615383	0
901	908.3461538461538	1
902	909.3557692307692	3
903	910.3653846153845	1
904	911.3749999999999	0
905	912.3846153846154	0
906	913.3942307692307	0
907	914.4038461538461	0
908	915.4134615384614	0
909	916.4230769230768	0
910	917.4326923076923	1
911	918.4423076923076	1
912	919.451923076923	0
913	920.4615384615383	1
914	921.4711538461538	1
915	922.4807692307692	0
916	923.4903846153845	0
917	924.4999999999999	2
918	925.5096153846154	0
919	926.5192307692307	0
920	927.5288461538461	3
921	928.5384615384614	0
922	929.5480769230768	3
923	930.5576923076923	0
924	931.5673076923076	0
925	932.576923076923	0
926	933.5865384615383	1
927	934.5961538461538	0
928	935.6057692307692	2
929	936.6153846153845	2
930	937.6249999999999	0
931	938.6346153846154	1
932	939.6442307692307	0
933	940.6538461538461	1
934	941.6634615384614	2
935	942.6730769230768	2
936	943.6826923076923	1
937	944.6923076923076	0
938	945.701923076923	1
939	946.7115384615383	1
940	947.7211538461538	3
941	948.7307692307692	2
942	949.7403846153845	2
943	950.7499999999999	2
944	951.7596153846154	2
945	952.7692307692307	0
946	953.7788461538461	2
947	954.7884615384614	2
948	955.7980769230768	0
949	956.8076923076923	1
950	957.8173076923076	1
951	958.826923076923	0
952	959.8365384615383	1
953	960.8461538461538	0
954	961.8557692307692	3
955	962.8653846153845	0
956	963.8749999999999	0
957	964.8846153846154	1
958	965.8942307692307	2
959	966.9038461538461	1
960	967.9134615384614	0
961	968.9230769230768	3
962	969.9326923076923	2
963	970.9423076923076	3
964	971.951923076923	1
965	972.9615384615383	1
966	973.9711538461538	2
967	974.9807692307692	0
968	975.9903846153845	1
969	976.9999999999999	0
970	978.0096153846154	2
971	979.0192307692307	1
972	980.0288461538461	1
973	981.0384615384614	1
974	982.0480769230768	1
975	983.0576923076923	0
976	984.0673076923076	0
977	985.076923076923	1
978	986.0865384615383	2
979	987.0961538461538	0
980	988.1057692307692	1
981	989.1153846153845	2
982	990.1249999999999	1
983	991.1346153846154	2
984	992.1442307692307	0
985	993.1538461538461	0
986	994.1634615384614	3
987	995.1730769230768	0
988	996.1826923076923	0
989	997.1923076923076	0
990	998.201923076923	0
991	999.2115384615383	0
992	1000.2211538461538	1
993	1001.2307692307692	1
994	1002.2403846153845	0
995	1003.2499999999999	1
996	1004.2596153846154	0
997	1005.2692307692307	0
998	1006.2788461538461	1
999	1007.2884615384614	1
1000	1008.2980769230768	0
1001	1009.3076923076923	0
1002	1010.3173076923076	0
1003	1011.326923076923	1
1004	1012.3365384615383	1
1005	1013.3461538461538	2
1006	1014.3557692307692	0
1007	1015.3653846153845	2
1008	1016.3749999999999	0
1009	1017.3846153846154	0
1010	1018.3942307692307	1
1011	1019.4038461538461	0
1012	1020.4134615384614	0
1013	1021.4230769230768	0
1014	1022.4326923076923	2
1015	1023.4423076923075	0
1016	1024.451923076923	1
1017	1025.4615384615386	1
1018	1026.4711538461538	1
1019	1027.4807692307693	1
1020	1028.4903846153848	0
1021	1029.5	1
1022	1030.5096153846155	0
1023	1031.5192307692307	0
